"date"	"term"	"tweet"	"lat"	"long"	"n_followers"	"date2"	"time"
2015-02-16	"ALCOHOLIC"	"@erincoooon I hope you and your alcoholic ass fails it and you will learn to not drink on school nights, dumbass bitch."	41.742453	-83.571755	810	2015-02-16 16:00:08	"16:00"
2015-02-16	"ALCOHOLIC"	"Thought the remedy was balling, no falling darling I'm done, finna be a workaholic a alcoholic or sumthin'"	29.451989	-98.478652	330	2015-02-16 16:19:38	"16:19"
2015-02-16	"ALCOHOLIC"	"I'm not and alcoholic I'm a workaholic"	35.133876	-106.595781	5064	2015-02-16 16:22:24	"16:22"
2015-02-16	"ALCOHOLIC"	"#badinfluence #masamangnilalang #alcoholic #dontdothisathome #only100calories @VinceCanlapan http://t.co/ywfsEsRZAJ"	14.621139	121.059685	1404	2015-02-16 17:03:09	"17:03"
2015-02-16	"ALCOHOLIC"	"Love my alcoholic family  http://t.co/AciOiRmEfa"	36.068325	-79.280232	607	2015-02-16 17:03:14	"17:03"
2015-02-16	"ALCOHOLIC"	"Alcoholic Tendencies"	40.85079	-73.272906	289	2015-02-16 17:04:54	"17:04"
2015-02-16	"ALCOHOLIC"	"\"@dylan1028900: Alcoholic Tendencies\" http://t.co/ssrNE90uXD"	40.852059	-73.285869	212	2015-02-16 17:05:46	"17:05"
2015-02-16	"ALCOHOLIC"	"Foh?? But how did we get to swearing? Tah. Ok \"@SilvaTaveya: @_iRonay FOH , I drink non alcoholic beer... verstan ?\""	-28.55658	16.408799	3228	2015-02-16 17:10:44	"17:10"
2015-02-16	"ALCOHOLIC"	"So I ask for a pint of cider, and they give me a bottle of 2.5% alcoholic Apple juice, and a tea cozy to drink it in..."	45.461163	6.864843	294	2015-02-16 17:29:15	"17:29"
2015-02-16	"ALCOHOLIC"	"Hi I'm Jerome and I'm a alcoholic"	39.931751	-75.52826	969	2015-02-16 18:02:38	"18:02"
2015-02-16	"ALCOHOLIC"	"@Gingerrr_snaps come get snowed in with me. Alcoholic anonymous. Haha."	36.694939	-79.261403	249	2015-02-16 18:02:39	"18:02"
2015-02-16	"ALCOHOLIC"	"Cheers to being off the alcoholic DL, and back in action for Liquor Team Six! #LiquorTeamSix http://t.co/g7FiEhUiYv"	42.271466	-85.629399	202	2015-02-16 18:15:59	"18:15"
2015-02-16	"ALCOHOLIC"	"#FamilyDay also includes Friends that are like Family. Enjoying an alcoholic #FuzzyPeachLemondade and some #FiftyShades w/ Huffy. :)"	43.5109	-79.6681	141	2015-02-16 18:23:51	"18:23"
2015-02-16	"ALCOHOLIC"	"'Finally I'm A Functional Alcoholic' 16\"x20\" #painting #contemporaryart #joancrawford #popsurrealism #neofolkart #art http://t.co/UDlRh8t1Ny"	35.587813	-82.53599	18	2015-02-16 18:24:14	"18:24"
2015-02-16	"ALCOHOLIC"	"Lipia ads tueke kwa tv \"@GazzahBuoy: Am an alcoholic\""	-0.48363	37.217759	501	2015-02-16 18:30:33	"18:30"
2015-02-16	"ALCOHOLIC"	"Don't have any tan on or my nails done but I do have a large quantity of alcoholic beverages"	54.954437	-6.569106	706	2015-02-16 18:34:21	"18:34"
2015-02-16	"ALCOHOLIC"	"Why is there tax on tampons but not on men's razors or alcoholic jellies? Brb bleeding over the House of Commons"	51.327764	-2.204035	299	2015-02-16 18:35:07	"18:35"
2015-02-16	"ALCOHOLIC"	"When Ridge left Taylor, she became an alcoholic, now it's that THOT Brooke's turn. What's w\him that turns them to drink? #BoldandBeautiful"	40.655134	-73.744864	174	2015-02-16 18:35:55	"18:35"
2015-02-16	"ALCOHOLIC"	"happy birth 2 my fav alcoholic thanks for always bein a pal n other shit ur almost legal enough to buy http://t.co/b95qbB5jUU"	41.873797	-87.630281	193	2015-02-16 18:36:05	"18:36"
2015-02-16	"ALCOHOLIC"	"Do we really need an alcoholic Brooke story!? #BoldandBeautiful"	40.655102	-73.74487	174	2015-02-16 18:36:51	"18:36"
2015-02-16	"ALCOHOLIC"	"#cooking with #wine leads to #drinking wine  hope @chrismarshmanpt enjoys his #alcoholic #dinner!  http://t.co/oy0NkUoXcP"	51.5289	-3.295	405	2015-02-16 18:42:29	"18:42"
2015-02-16	"ALCOHOLIC"	"me &amp; my cousin are snapchatting each other hungover asf dam we are an alcoholic ass family lol"	33.794139	-118.3317	256	2015-02-16 18:59:00	"18:59"
2015-02-16	"ALCOHOLIC"	"Alcoholic drink or a brew? #toughdecisions #wantthemboth #catch22"	51.589999	-0.058905	139	2015-02-16 19:06:19	"19:06"
2015-02-16	"ALCOHOLIC"	"Laurel is an alcoholic said it for months #emmerdale"	54.608013	-1.050052	1143	2015-02-16 19:07:02	"19:07"
2015-02-16	"ALCOHOLIC"	"If u drink on a Monday morning in Oklahoma you'd get called an alcoholic. If u do it here you're normal I guess"	32.7116	-117.160124	611	2015-02-16 19:10:55	"19:10"
2015-02-16	"ALCOHOLIC"	"I miss being an alcoholic  http://t.co/RxXNiAHdnu"	40.02087	-75.084601	4642	2015-02-16 19:15:03	"19:15"
2015-02-16	"ALCOHOLIC"	"I cut back a lot @Piinkslam: True  Im a alcoholic every weekend \"@SANGIMINAJ: @Piinkslam life was much simpler"	40.020394	-75.084252	4642	2015-02-16 19:17:23	"19:17"
2015-02-16	"ALCOHOLIC"	"I go to pick this babe up from the airport and all the sudden we have alcoholic popsicles in hand.... http://t.co/CfL6pCKL8U"	28.538336	-81.379237	1250	2015-02-16 19:19:01	"19:19"
2015-02-16	"ALCOHOLIC"	"@steakandstarbux I'm beginning to think that you're an alcoholic"	52.476121	-1.929086	1445	2015-02-16 19:21:00	"19:21"
2015-02-16	"ALCOHOLIC"	"\"Alcoholic problems\"just followed me. Still not sure what to think of that"	41.302829	-96.123214	226	2015-02-16 19:26:15	"19:26"
2015-02-16	"ALCOHOLIC"	"Gahaha!!! #TooFunny!! #Alcoholic  http://t.co/GFjJtodDby"	36.93364	-83.927017	480	2015-02-16 19:36:59	"19:36"
2015-02-16	"ALCOHOLIC"	"@37flossinflo @D_Lonon lol na kourtny man a alcoholic n i think he been smashin other hoes"	33.668189	-84.447576	1663	2015-02-16 19:38:28	"19:38"
2015-02-16	"ALCOHOLIC"	"@RachLWhitehurst not sure if sleeping like an angel or passed out like an alcoholic #drunkcats #veryrobust http://t.co/8HQ52x2OBM"	37.743058	-122.448405	67	2015-02-16 19:40:10	"19:40"
2015-02-16	"ALCOHOLIC"	"Cannot Wait to go for a drink! #alcoholic #toomanyhours"	55.179955	-1.558797	61	2015-02-16 19:44:52	"19:44"
2015-02-16	"ALCOHOLIC"	"@Mike_Heiberger still a functioning alcoholic"	41.39696	-71.476654	521	2015-02-16 19:50:15	"19:50"
2015-02-16	"ALCOHOLIC"	"Does being 21 mean your an alcoholic? #28Days"	40.980736	-74.088782	644	2015-02-16 19:58:57	"19:58"
2015-02-16	"ALCOHOLIC"	"Time to make some alcoholic gummy sweets!! #bulleit #bourbon #haribo #bourbonandcoke #booze  #bigkid http://t.co/Sc86SGErYJ"	53.479394	-2.217775	44	2015-02-16 20:16:13	"20:16"
2015-02-16	"ALCOHOLIC"	"@MikesHardCanada you alcohol will be the first alcoholic beverage to touch my lips as I am 21 since December 8 http://t.co/j1PJrYAElq"	47.877723	-122.219306	22	2015-02-16 20:21:59	"20:21"
2015-02-16	"ALCOHOLIC"	"when chloe goes alcoholic on me http://t.co/z8jgNGeOmR"	35.792549	-83.910305	145	2015-02-16 20:25:08	"20:25"
2015-02-16	"ALCOHOLIC"	"When I drink alcohol. Everyone calls me an alcoholic. When I drink Fanta, no one tells me I'm fantastic."	36.046659	-115.110443	161	2015-02-16 20:29:14	"20:29"
2015-02-16	"ALCOHOLIC"	"I fell in love with my best friend when I was a teenager and she was a promiscuous, alcoholic so I get it."	39.696562	-104.929303	20297	2015-02-16 20:52:31	"20:52"
2015-02-16	"ALCOHOLIC"	"Spotted Northallerton Tom Court with an alcoholic beverage http://t.co/wu2K6taSaE"	54.340959	-1.422572	483	2015-02-16 21:07:56	"21:07"
2015-02-16	"ALCOHOLIC"	"Seriously though, being an alcoholic isn't a Joke. It's a terrible thing to watch someone you love go through."	48.226083	-122.091886	279	2015-02-16 21:10:25	"21:10"
2015-02-16	"ALCOHOLIC"	"Alcoholic by common kings"	36.729477	-119.678549	486	2015-02-16 21:22:28	"21:22"
2015-02-16	"ALCOHOLIC"	"@collegefession: \"If you drink alone you are an alcoholic... unless it's a casual glass of wine, then it's just #classy\" - @Marie22Nikki"	41.11459	-85.139003	220	2015-02-16 21:32:36	"21:32"
2015-02-16	"ALCOHOLIC"	"Drinking a Hollows &amp; Fentimans Alcoholic Ginger Beer by Thomas Hardy @ Stalybridge Buffet Bar  http://t.co/a2yVcMu6tj"	53.4843	-2.06379	307	2015-02-16 21:35:35	"21:35"
2015-02-16	"ALCOHOLIC"	"Really? Cause I'm pretty sure your an alcoholic because you started drinking at 12... Sorry I'm 18 in less then a month so suck my ass"	39.222284	-121.195033	225	2015-02-16 21:38:38	"21:38"
2015-02-16	"ALCOHOLIC"	"@ginrar  bit worried im an alcoholic. Is it a problem if I have a little bit of gin EVERY NIGHT?"	50.713546	-3.511794	240	2015-02-16 22:01:30	"22:01"
2015-02-16	"ALCOHOLIC"	"Im not an alcoholic right? It's like a holiday? Im doing this for Martin Luther King day right? Isn't it a holiday? Idk oh well"	38.9928	-76.949853	990	2015-02-16 22:02:21	"22:02"
2015-02-16	"ALCOHOLIC"	"@420Meesh thats better then me. Aha my dog is an alcoholic(;"	45.659923	-122.613004	54	2015-02-16 22:02:39	"22:02"
2015-02-16	"ALCOHOLIC"	"Say what you will about Grant, of all the alcoholic former war heroes we've elected president he's definitely in the top 5."	39.996392	-83.011216	190	2015-02-16 22:07:13	"22:07"
2015-02-16	"ALCOHOLIC"	"@oliplev @Bex30 alcoholic mom had something to with the girls and that weird man! But boy and dad had something to do with Danny's death"	52.352829	-1.970991	553	2015-02-16 22:09:29	"22:09"
2015-02-16	"ALCOHOLIC"	"#currentsituationThey don't serve beer or any alcoholic beverages But this mango ice tea tho.... http://t.co/8Fqrq9nVLZ"	34.182799	-118.44915	112	2015-02-16 22:13:00	"22:13"
2015-02-16	"ALCOHOLIC"	"Pretty sure Machon is a fully fledged alcoholic now"	53.691091	-1.838065	251	2015-02-16 22:22:39	"22:22"
2015-02-16	"ALCOHOLIC"	"Hate having an alcoholic father. I just wish he would try and get help again. I did so why can't he? He isn't even bothered no more"	52.60038	-1.13841	931	2015-02-16 22:24:03	"22:24"
2015-02-16	"ALCOHOLIC"	"swear I'm an alcoholic lately"	54.966676	-1.622467	454	2015-02-16 22:28:45	"22:28"
2015-02-16	"ALCOHOLIC"	"They way my parents think I'm an alcoholic ... Only have 4 bottles of wine 1 Malabo and 1 vodka in my room"	51.523017	0.564332	387	2015-02-16 22:36:43	"22:36"
2015-02-16	"ALCOHOLIC"	"@CarlyleLisle23 try drinking at the same time! Numbs the pain &amp; makes it more fun! Adds an element of danger!! Or I'm an alcoholic?!"	53.347269	-2.871903	18	2015-02-16 22:41:40	"22:41"
2015-02-16	"ALCOHOLIC"	"@rea_moises whats an alcoholic?"	32.012695	-97.088237	426	2015-02-16 22:47:36	"22:47"
2015-02-16	"ALCOHOLIC"	"Alcoholic chocolate milk! - Drinking a Shake Chocolate Porter by @BoulderBeerCo at @pourhousebend   http://t.co/2Szx9EBHKO #photo"	44.0392	-121.305	59	2015-02-16 22:52:23	"22:52"
2015-02-16	"ALCOHOLIC"	"Remember when Jane was an alcoholic on waterloo road #GrahamNortonShow"	51.515864	0.05715	201	2015-02-16 23:03:04	"23:03"
2015-02-16	"ALCOHOLIC"	"\"@MlNDBLOWINGS: The darker the color of the alcoholic drink, the worse your hangover will be.\" @LA23409 @Biz4real57"	8.955384	7.374934	663	2015-02-16 23:03:38	"23:03"
2015-02-16	"ALCOHOLIC"	"@tiersj: 21. Favorite [non-alcoholic] beverage? Water"	35.088357	-92.489865	2584	2015-02-16 23:24:42	"23:24"
2015-02-16	"ALCOHOLIC"	"While I'm drunk in love while you are becoming a alcoholic."	33.705682	-117.993744	309	2015-02-16 23:32:29	"23:32"
2015-02-16	"ALCOHOLIC"	"Drinking an Original Alcoholic Ginger Beer by @CrabbiesUK @ Monk's Kaffee Pub  http://t.co/NoNLeBF3g4 #photo"	42.4966	-90.6675	591	2015-02-16 23:39:08	"23:39"
2015-02-16	"ALCOHOLIC"	"\"@Tijawan:  you a alcoholic  but you my nigga doeeee\""	34.472052	-82.646612	1209	2015-02-16 23:42:52	"23:42"
2015-02-16	"ALCOHOLIC"	"Since I'm feeling better it makes total sense to have alcoholic beverages, right?"	40.833015	-84.908667	2861	2015-02-16 23:52:33	"23:52"
2015-02-16	"ALCOHOLIC"	"My alcoholic grandma  wants to talk shit so I called that bitch out ahhaha http://t.co/Xf1JIuX7nK"	43.116521	-78.065876	347	2015-02-16 23:58:55	"23:58"
2015-02-17	"ALCOHOLIC"	"Cant find a single alcoholic drink in this house :'( #Waa"	51.377622	0.581631	142	2015-02-17 00:25:16	"00:25"
2015-02-17	"ALCOHOLIC"	"@hollis_just alcoholic"	27.806513	-82.685537	422	2015-02-17 00:28:08	"00:28"
2015-02-17	"ALCOHOLIC"	"Hot buns with warm cinnamon butter and a non alcoholic blue drink thing, I'm like the happiest 6 year http://t.co/R80Y3GD262"	42.399955	-71.069852	549	2015-02-17 00:41:37	"00:41"
2015-02-17	"ALCOHOLIC"	"jk I'm just some average white guy that's about to be another alcoholic college grad"	32.22154	-110.965971	161	2015-02-17 00:45:30	"00:45"
2015-02-17	"ALCOHOLIC"	"@MirandaAikin you need to go to an alcoholic class like I had to lol"	43.149449	-78.87577	1384	2015-02-17 01:06:39	"01:06"
2015-02-17	"ALCOHOLIC"	"Rangers y'all want me to be a bigger alcoholic than I already am, don't you?"	40.676227	-74.301022	771	2015-02-17 01:07:27	"01:07"
2015-02-17	"ALCOHOLIC"	"Finally cleaned out my mini-fridge for my non-alcoholic beverages. #sike #wegettingdrunkaf"	33.87515	-117.883653	106	2015-02-17 01:11:02	"01:11"
2015-02-17	"ALCOHOLIC"	"Tanas making me into a alcoholic and idk how i feel about it."	32.333283	-95.700896	171	2015-02-17 01:16:12	"01:16"
2015-02-17	"ALCOHOLIC"	"\"@jess_michelle20: Went out in this snow for a bottle of wine. Idc Idc Idc\" signs you're an alcoholic"	38.281027	-76.488076	349	2015-02-17 01:18:13	"01:18"
2015-02-17	"ALCOHOLIC"	"The only thing my dad ever taught me is how to drink like i'm 45 and show no regret/remorse cause he's an alcoholic."	55.885765	-4.377677	528	2015-02-17 01:19:39	"01:19"
2015-02-17	"ALCOHOLIC"	"I'm lowkey an alcoholic"	38.16751	-85.688159	1336	2015-02-17 01:25:45	"01:25"
2015-02-17	"ALCOHOLIC"	"@SpkrJohnBoehner I suggest you get professional help, digging your own grave looks bad on your legacy. #Sociopath #Alcoholic #treasonoustard"	44.957156	-93.297891	720	2015-02-17 01:33:09	"01:33"
2015-02-17	"ALCOHOLIC"	"@AWCubfan34 you were an alcoholic?"	40.863324	-88.629244	267	2015-02-17 01:33:22	"01:33"
2015-02-17	"ALCOHOLIC"	"Today is the first day I haven't drankin in about a month. Functioning alcoholic at it's best."	40.756919	-73.967379	2067	2015-02-17 01:35:29	"01:35"
2015-02-17	"ALCOHOLIC"	"@cash_juliaa may or may not be an alcoholic. That's okay, though boo boo. Raise your glass."	38.079475	-78.936501	667	2015-02-17 01:40:33	"01:40"
2015-02-17	"ALCOHOLIC"	"The ice cubes in my freezer have an alcoholic taste to them"	43.454611	-76.51201	248	2015-02-17 01:52:32	"01:52"
2015-02-17	"ALCOHOLIC"	"@aboddy2 #rebel #cray #alcoholic"	39.895403	-75.054674	423	2015-02-17 01:55:20	"01:55"
2015-02-17	"ALCOHOLIC"	"@YolandaHFoster  no one on rhobh that i heard and i never miss a show said yr daughter is an alcoholic"	39.031621	-74.923759	7	2015-02-17 02:02:11	"02:02"
2015-02-17	"ALCOHOLIC"	"@mrslukeyfriend @itsjamesgraham @CaseyCodyJ love me some alcohollll! Life's so boring without it! Sound like such an alcoholic hahahaa"	55.793032	-4.385336	2551	2015-02-17 02:07:27	"02:07"
2015-02-17	"ALCOHOLIC"	"an alcohol addict person\" \"you mean alcoholic"	40.782508	-76.672948	745	2015-02-17 02:09:59	"02:09"
2015-02-17	"ALCOHOLIC"	"Cloudy, sweet, sharp, acidic -  literally alcoholic apple juice. Ru... (Apple Cider + Elderflower) http://t.co/1T4rK4TYFM"	-36.8398	175.802	619	2015-02-17 02:12:51	"02:12"
2015-02-17	"ALCOHOLIC"	"Rick is an alcoholic"	41.143712	-81.374678	277	2015-02-17 02:22:12	"02:22"
2015-02-17	"ALCOHOLIC"	"You're a teenage alcoholic get a life."	43.119732	-74.844934	379	2015-02-17 02:29:32	"02:29"
2015-02-17	"ALCOHOLIC"	"Might be an alcoholic, might just not be able to handle stress. Either way I want a brew."	42.503525	-83.300704	1464	2015-02-17 02:34:36	"02:34"
2015-02-17	"ALCOHOLIC"	"@redredrattler @msnbc @hardball @irin  Obviously she isn't if you are watching. FYI, she is not an alcoholic aka Spkr Boehner."	38.869164	-77.258005	43	2015-02-17 02:40:50	"02:40"
2015-02-17	"ALCOHOLIC"	": maya u my mf nigga man like words can't ennnnn explain it  I love you Man U an alcoholic doe lol"	43.033422	-83.728479	465	2015-02-17 02:42:01	"02:42"
2015-02-17	"ALCOHOLIC"	"My name is ___ and I'm an alcoholic"	41.129471	-73.8068	805	2015-02-17 02:43:32	"02:43"
2015-02-17	"ALCOHOLIC"	"@ChanceeeT7 alcoholic.  Lol"	32.699332	-97.226199	34	2015-02-17 02:50:01	"02:50"
2015-02-17	"ALCOHOLIC"	"Alcoholic hot cocoa break on Mary Jane. http://t.co/O4LTcegYCI"	39.762327	-105.142201	204	2015-02-17 03:05:57	"03:05"
2015-02-17	"ALCOHOLIC"	"Got alcoholic problems"	39.942959	-84.326503	1432	2015-02-17 03:19:06	"03:19"
2015-02-17	"ALCOHOLIC"	"\"I'm ain't no alcoholic, I'm a drunk. Alcoholics gotta go to them damn meetings.\" -Robin Harris"	40.764409	-74.207915	553	2015-02-17 03:20:06	"03:20"
2015-02-17	"ALCOHOLIC"	"This show makes me want to write books move to California become an alcoholic and have house &amp; family problems. It makes an acceptable life."	39.131193	-84.511588	801	2015-02-17 03:23:28	"03:23"
2015-02-17	"ALCOHOLIC"	"\"I think I'm lowkey an alcoholic\"  @Miranda_Brittni"	33.57434	-81.673071	50	2015-02-17 03:36:03	"03:36"
2015-02-17	"ALCOHOLIC"	"@Livvv_Mason42 alcoholic lmao"	38.408701	-78.916356	334	2015-02-17 03:54:46	"03:54"
2015-02-17	"ALCOHOLIC"	"@sneakerhead461 fucking alcoholic , IMA tell abba"	33.886234	-84.194705	635	2015-02-17 03:56:44	"03:56"
2015-02-17	"ALCOHOLIC"	"Idk if drinking so much wine lately makes me feel sophisticated or an alcoholic."	41.11219	-83.164216	1236	2015-02-17 03:56:56	"03:56"
2015-02-17	"ALCOHOLIC"	"Yesterday's lunch. BBQ bacon burger :9 ...and non-alcoholic beer wwww @  / Universal http://t.co/YUJyyVGYeO"	34.666351	135.434068	320	2015-02-17 03:57:20	"03:57"
2015-02-17	"ALCOHOLIC"	"Slowly but surely becoming an alcoholic."	30.330134	-89.26982	512	2015-02-17 04:12:25	"04:12"
2015-02-17	"ALCOHOLIC"	"@kayannahurlburt: The feeling you get when you realize you turned someone into an alcoholic  @002Hayles ??"	46.561264	-87.410518	530	2015-02-17 04:16:10	"04:16"
2015-02-17	"ALCOHOLIC"	"Who stopped the whiskey things? ? \"@FactsInYourFace: Milkshakes were originally created as an alcoholic whiskey drink.\""	-23.134241	26.810106	781	2015-02-17 04:17:41	"04:17"
2015-02-17	"ALCOHOLIC"	"The alcoholic days come back in four more days...."	33.823809	-84.116834	376	2015-02-17 04:27:44	"04:27"
2015-02-17	"ALCOHOLIC"	"@Kevin_Oohh @ItsLugosTwittah alcoholic bars, bar graphs Mars bars Hershey bars jail cell bars"	28.211596	-81.46806	924	2015-02-17 04:29:44	"04:29"
2015-02-17	"ALCOHOLIC"	"@Stix_Dibiase: It seem like alcohol is problem solving exactly what an alcoholic would say"	41.394702	-81.567068	767	2015-02-17 04:29:53	"04:29"
2015-02-17	"ALCOHOLIC"	"@FrankDATank530 @HopkinsMarissa *an alcoholic this is why you're failing Frank"	39.904249	-122.174413	585	2015-02-17 04:37:03	"04:37"
2015-02-17	"ALCOHOLIC"	"I could totally be an alcoholic"	38.860964	-82.144559	144	2015-02-17 04:39:33	"04:39"
2015-02-17	"ALCOHOLIC"	"Name dropping of first order sounds like a comic, singer &amp; an alcoholic were sitting &amp; the comic said \"...,, @FallonTonight &amp; it's dragging"	43.578658	-79.560407	528	2015-02-17 04:46:21	"04:46"
2015-02-17	"ALCOHOLIC"	"@yokeylolo bish you knew I been waitin for someone to have a bday so I have a reason be an alcoholic"	38.991619	-76.985591	1201	2015-02-17 04:52:11	"04:52"
2015-02-17	"ALCOHOLIC"	"I've been bumpin alcoholic songs all day lmao"	40.745572	-73.717423	77	2015-02-17 05:02:05	"05:02"
2015-02-17	"ALCOHOLIC"	"Sarah:\"y don't u wanna be an RA?\"Becca:\"idk maybe because I'm an alcoholic??\""	44.477901	-73.195854	235	2015-02-17 05:09:32	"05:09"
2015-02-17	"ALCOHOLIC"	"@HaloGirl80 I'm a romantic (and probably an alcoholic) at heart."	47.601965	-122.331141	160	2015-02-17 05:10:34	"05:10"
2015-02-17	"ALCOHOLIC"	"10 more days till I'm a legal alcoholic"	34.413588	-119.857719	118	2015-02-17 05:32:44	"05:32"
2015-02-17	"ALCOHOLIC"	"Why do i feel like a an alcoholic... #3daybinge #MardiGras2015 #STL #mylife"	38.620908	-90.191822	89	2015-02-17 05:45:17	"05:45"
2015-02-17	"ALCOHOLIC"	"If you drink alone you're a god damn alcoholic"	40.828303	-72.853615	107	2015-02-17 05:52:59	"05:52"
2015-02-17	"ALCOHOLIC"	"#19) would u rather be addicted to weed or an alcoholic?(have to choose one)"	30.026676	-89.96374	573	2015-02-17 05:59:01	"05:59"
2015-02-17	"ALCOHOLIC"	"The game aa is called such cause it turns you into an alcoholic"	37.438525	-77.718572	392	2015-02-17 06:00:07	"06:00"
2015-02-17	"ALCOHOLIC"	"@CarlosRages when is that? I'm tryna stay dry for a minute anyway, I'm sick of being an alcoholic haha"	40.667028	-111.852172	109	2015-02-17 06:00:26	"06:00"
2015-02-17	"ALCOHOLIC"	"HAPPY BIRTHDAY @jchs_softball21 if im gonna have to deal with a alcoholic im glade its you"	36.275853	-85.588328	332	2015-02-17 06:12:03	"06:12"
2015-02-17	"ALCOHOLIC"	"I tell myself I'm not an alcoholic but I secretly know I am."	43.065673	-76.109411	490	2015-02-17 06:14:11	"06:14"
